Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
97.34238,S,97.34238,0.976272,0,0.5515755,0,0,44.7013,43.6648,0,82.46066,105.8546,5.819377,-1.92245186,-0.760661277,-1.765563813,1106.345592,-1104.598939,62.14300108,-86.78003,-86.78003,7007.692,9605.254
97.33238,S,97.33238,0.9763024,0,0.551622,0,0,44.7013,43.6484,0,82.46066,105.8546,5.819377,-1.927003216,-0.772436904,-1.765412877,1106.338989,-1104.591332,62.16065672,-86.77909,-86.77909,7018.738,9604.633
97.32238,S,97.32238,0.9763329,0,0.5516686,0,0,44.7013,43.632,0,82.46066,105.8546,5.819377,-1.931615544,-0.784212136,-1.765262002,1106.332269,-1104.583608,62.17831085,-86.77815,-86.77815,7029.784,9604.011
97.31238,S,97.31238,0.9763633,0,0.5517151,0,0,44.7013,43.61559,0,82.46066,105.8546,5.819377,-1.936296539,-0.796011791,-1.765108924,1106.325432,-1104.575766,62.19596347,-86.77722,-86.77722,7040.83,9603.389
14.87024,S,14.87024,1.206435,0,0.6148168,0,0,44.7013,43.61322,0,82.46066,110.1299,6.882893,-63.40097431,-63.32878413,-3.024672505,1306.11374,1300.029005,125.9273054,84.4673,84.4673,19857.72,1684.25
97.30238,S,97.30238,0.9763935,0,0.5517613,0,0,44.7013,43.59915,0,82.46066,105.8546,5.819377,-1.941035743,-0.807805781,-1.76495597,1106.318476,-1104.567806,62.21361456,-86.77628,-86.77628,7051.876,9602.767
97.29237,S,97.29237,0.9764235,0,0.5518073,0,0,44.7013,43.58267,0,82.46066,105.8546,5.819377,-1.945850163,-0.819640346,-1.764800998,1106.311404,-1104.559728,62.23126412,-86.77534,-86.77534,7062.922,9602.145
97.28237,S,97.28237,0.9764535,0,0.5518534,0,0,44.7013,43.5662,0,82.46066,105.8546,5.819377,-1.950721369,-0.831467537,-1.764646026,1106.304213,-1104.551531,62.24891213,-86.77441,-86.77441,7073.967,9601.522
14.88025,S,14.88025,1.205908,0,0.6149639,0,0,44.7013,43.56058,0,82.46066,110.1272,6.882213,-63.36306924,-63.29097492,-3.021760601,1305.480865,1299.396095,125.8970878,84.46594,84.46594,19870.71,1685.509
97.27237,S,97.27237,0.9764835,0,0.5518994,0,0,44.7013,43.54969,0,82.46066,105.8546,5.819377,-1.955660467,-0.843317391,-1.764489626,1106.296905,-1104.543217,62.26655859,-86.77348,-86.77348,7085.013,9600.899
97.26237,S,97.26237,0.9765133,0,0.5519454,0,0,44.7013,43.5332,0,82.46066,105.8546,5.819377,-1.960657882,-0.855165568,-1.76433307,1106.289478,-1104.534783,62.28420348,-86.77253,-86.77253,7096.058,9600.276
97.25237,S,97.25237,0.976543,0,0.551991,0,0,44.7013,43.51663,0,82.46066,105.8546,5.819377,-1.965731436,-0.867059862,-1.764173255,1106.281934,-1104.526232,62.30184681,-86.7716,-86.7716,7107.104,9599.653
14.89025,S,14.89025,1.205382,0,0.6151109,0,0,44.7013,43.508,0,82.46066,110.1244,6.881534,-63.3252289,-63.25323028,-3.018853136,1304.84837,1298.763563,125.8668992,84.46458,84.46458,19883.7,1686.767
97.24236,S,97.24236,0.9765726,0,0.5520365,0,0,44.7013,43.50005,0,82.46066,105.8546,5.819377,-1.97087246,-0.878974799,-1.764012913,1106.27427,-1104.517561,62.31948854,-86.77066,-86.77066,7118.149,9599.03
97.23236,S,97.23236,0.9766021,0,0.5520819,0,0,44.7013,43.48343,0,82.46066,105.8546,5.819377,-1.976076339,-0.890902512,-1.763851018,1106.266488,-1104.508771,62.33712867,-86.76973,-86.76973,7129.194,9598.407
97.22236,S,97.22236,0.9766315,0,0.5521273,0,0,44.7013,43.46685,0,82.46066,105.8546,5.819377,-1.981330268,-0.902810806,-1.763689961,1106.258588,-1104.499862,62.35476718,-86.76878,-86.76878,7140.239,9597.784
14.90025,S,14.90025,1.204856,0,0.6152579,0,0,44.7013,43.4555,0,82.46066,110.1217,6.880854,-63.28741944,-63.21551643,-3.015947999,1304.216254,1298.131408,125.8367398,84.46323,84.46323,19896.68,1688.026
97.21236,S,97.21236,0.9766608,0,0.5521725,0,0,44.7013,43.45021,0,82.46066,105.8546,5.819377,-1.986660896,-0.914766365,-1.763526017,1106.250568,-1104.490834,62.37240408,-86.76785,-86.76785,7151.284,9597.16
97.20235,S,97.20235,0.97669,0,0.5522176,0,0,44.7013,43.43356,0,82.46066,105.8546,5.819377,-1.992046015,-0.926715094,-1.76336226,1106.242429,-1104.481687,62.39003934,-86.76691,-86.76691,7162.329,9596.536
97.19235,S,97.19235,0.9767191,0,0.5522627,0,0,44.7013,43.41689,0,82.46066,105.8546,5.819377,-1.997499606,-0.938691561,-1.763196764,1106.234172,-1104.472419,62.40767296,-86.76597,-86.76597,7173.374,9595.912
14.91025,S,14.91025,1.20433,0,0.615405,0,0,44.7013,43.40308,0,82.46066,110.119,6.880173,-63.2496817,-63.17787411,-3.013047985,1303.584516,1297.499629,125.8066093,84.46187,84.46187,19909.65,1689.284
97.18235,S,97.18235,0.9767482,0,0.5523074,0,0,44.7013,43.40019,0,82.46066,105.8546,5.819377,-2.003013267,-0.950676985,-1.763030181,1106.225795,-1104.463032,62.42530493,-86.76503,-86.76503,7184.419,9595.288
97.17235,S,97.17235,0.976777,0,0.5523523,0,0,44.7013,43.38348,0,82.46066,105.8546,5.819377,-2.008593539,-0.962686389,-1.762862139,1106.217298,-1104.453526,62.44293523,-86.76409,-86.76409,7195.463,9594.664
97.16235,S,97.16235,0.9768058,0,0.5523968,0,0,44.7013,43.36671,0,82.46066,105.8546,5.819377,-2.014239885,-0.974718193,-1.762693042,1106.208682,-1104.443899,62.46056385,-86.76315,-86.76315,7206.508,9594.039
3.689997,S,3.689997,0.9540685,0,0.4595664,0,648.9876,54.78684,43.35116,0,86.56846,107.0089,5.084692,323.5395926,322.3838719,27.32228201,1102.815871,1099.554671,84.748871,85.59261,85.59261,1937.515,141.4162
14.92025,S,14.92025,1.203804,0,0.6155521,0,0,44.7013,43.35073,0,82.46066,110.1163,6.879514,-63.21199679,-63.14028444,-3.010152596,1302.953156,1296.868226,125.7765078,84.46051,84.46051,19922.62,1690.542
97.15234,S,97.15234,0.9768345,0,0.5524412,0,0,44.7013,43.34992,0,82.46066,105.8546,5.819377,-2.019951063,-0.986771385,-1.762522207,1106.199946,-1104.434152,62.47819078,-86.76221,-86.76221,7217.552,9593.414
97.14234,S,97.14234,0.976863,0,0.5524856,0,0,44.7013,43.33317,0,82.46066,105.8546,5.819377,-2.025709388,-0.998806277,-1.762351992,1106.191089,-1104.424284,62.495816,-86.76127,-86.76127,7228.597,9592.789
97.13234,S,97.13234,0.9768916,0,0.5525298,0,0,44.7013,43.31634,0,82.46066,105.8546,5.819377,-2.031546457,-1.010893836,-1.762178952,1106.182113,-1104.414296,62.51343952,-86.76033,-86.76033,7239.641,9592.164
97.12234,S,97.12234,0.9769199,0,0.552574,0,0,44.7013,43.29954,0,82.46066,105.8546,5.819377,-2.037429244,-1.022961293,-1.762006844,1106.173016,-1104.404187,62.53106131,-86.75939,-86.75939,7250.685,9591.539
14.93025,S,14.93025,1.203278,0,0.6156991,0,0,44.7013,43.29845,0,82.46066,110.1136,6.878831,-63.17436063,-63.10274345,-3.007259629,1302.322173,1296.237199,125.7464352,84.45914,84.45914,19935.59,1691.8
97.11234,S,97.11234,0.9769482,0,0.5526178,0,0,44.7013,43.28267,0,82.46066,105.8546,5.819377,-2.043384676,-1.035070955,-1.761831165,1106.163799,-1104.393957,62.54868138,-86.75845,-86.75845,7261.729,9590.914
97.10233,S,97.10233,0.9769764,0,0.5526618,0,0,44.7013,43.26583,0,82.46066,105.8546,5.819377,-2.049388861,-1.047167531,-1.761656853,1106.154461,-1104.383607,62.56629969,-86.75751,-86.75751,7272.773,9590.288
97.09233,S,97.09233,0.9770045,0,0.5527055,0,0,44.7013,43.24891,0,82.46066,105.8546,5.819377,-2.055469054,-1.059313344,-1.761479001,1106.145003,-1104.373135,62.58391626,-86.75656,-86.75656,7283.817,9589.662
14.94025,S,14.94025,1.202753,0,0.615846,0,0,44.7013,43.24622,0,82.46066,110.1108,6.87815,-63.13675537,-63.06523325,-3.004369207,1301.691567,1295.606547,125.7163915,84.45778,84.45778,19948.54,1693.057
97.08233,S,97.08233,0.9770324,0,0.5527492,0,0,44.7013,43.23199,0,82.46066,105.8546,5.819377,-2.061607083,-1.071467383,-1.761301056,1106.135424,-1104.362542,62.60153105,-86.75562,-86.75562,7294.861,9589.036
97.07233,S,97.07233,0.9770604,0,0.5527926,0,0,44.7013,43.21506,0,82.46066,105.8546,5.819377,-2.067798043,-1.083622509,-1.761122087,1106.125723,-1104.351827,62.61914406,-86.75468,-86.75468,7305.904,9588.41
97.06232,S,97.06232,0.9770881,0,0.5528361,0,0,44.7013,43.19813,0,82.46066,105.8546,5.819377,-2.074042243,-1.095778318,-1.760943242,1106.115902,-1104.340991,62.63675528,-86.75374,-86.75374,7316.948,9587.784
14.95025,S,14.95025,1.202228,0,0.615993,0,0,44.7013,43.1941,0,82.46066,110.1081,6.877469,-63.09922783,-63.02780054,-3.001485056,1301.061337,1294.976269,125.6863766,84.45641,84.45641,19961.49,1694.314
97.05232,S,97.05232,0.9771157,0,0.5528793,0,0,44.7013,43.18114,0,82.46066,105.8546,5.819377,-2.080362179,-1.107983161,-1.760761231,1106.105959,-1104.330033,62.65436471,-86.75279,-86.75279,7327.991,9587.158
97.04232,S,97.04232,0.9771433,0,0.5529224,0,0,44.7013,43.16412,0,82.46066,105.8546,5.819377,-2.086740313,-1.120199505,-1.76057894,1106.095894,-1104.318953,62.67197232,-86.75185,-86.75185,7339.035,9586.531
97.03232,S,97.03232,0.9771707,0,0.5529653,0,0,44.7013,43.14711,0,82.46066,105.8546,5.819377,-2.093172523,-1.132422369,-1.760395066,1106.085708,-1104.307751,62.68957811,-86.75091,-86.75091,7350.078,9585.904
14.96025,S,14.96025,1.201704,0,0.6161397,0,0,44.7013,43.14201,0,82.46066,110.1053,6.876785,-63.06172515,-62.99039266,-2.998601619,1300.431482,1294.346365,125.6563906,84.45505,84.45505,19974.44,1695.571
97.02232,S,97.02232,0.9771981,0,0.5530083,0,0,44.7013,43.13008,0,82.46066,105.8546,5.819377,-2.099650283,-1.144633142,-1.760211999,1106.0754,-1104.296427,62.70718206,-86.74997,-86.74997,7361.121,9585.277
97.01231,S,97.01231,0.9772253,0,0.5530511,0,0,44.7013,43.11302,0,82.46066,105.8546,5.819377,-2.106207189,-1.156900182,-1.760025765,1106.06497,-1104.284981,62.72478418,-86.74902,-86.74902,7372.164,9584.65
97.00231,S,97.00231,0.9772525,0,0.5530936,0,0,44.7013,43.09593,0,82.46066,105.8546,5.819377,-2.112814101,-1.169166321,-1.759839066,1106.054418,-1104.273412,62.74238444,-86.74808,-86.74808,7383.207,9584.023
14.97025,S,14.97025,1.201179,0,0.6162867,0,0,44.7013,43.09001,0,82.46066,110.1026,6.876102,-63.02427829,-62.95304042,-2.995722994,1299.802004,1293.716834,125.6264334,84.45367,84.45367,19987.37,1696.827
96.99231,S,96.99231,0.9772794,0,0.5531361,0,0,44.7013,43.07881,0,82.46066,105.8546,5.819377,-2.11948817,-1.181465973,-1.759650039,1106.043743,-1104.26172,62.75998283,-86.74713,-86.74713,7394.25,9583.396
96.98231,S,96.98231,0.9773064,0,0.5531784,0,0,44.7013,43.06169,0,82.46066,105.8546,5.819377,-2.12621025,-1.193760548,-1.759461787,1106.032946,-1104.249905,62.77757933,-86.74619,-86.74619,7405.292,9582.768
96.97231,S,96.97231,0.9773331,0,0.5532206,0,0,44.7013,43.04453,0,82.46066,105.8546,5.819377,-2.132996618,-1.206084864,-1.759270835,1106.022027,-1104.237968,62.79517395,-86.74524,-86.74524,7416.334,9582.14
14.98025,S,14.98025,1.200655,0,0.6164335,0,0,44.7013,43.03809,0,82.46066,110.0998,6.875419,-62.98690312,-62.9157597,-2.992849243,1299.172899,1293.087677,125.5965049,84.45231,84.45231,20000.3,1698.083
96.9623,S,96.9623,0.9773599,0,0.5532629,0,0,44.7013,43.02739,0,82.46066,105.8546,5.819377,-2.13982456,-1.218394854,-1.759080194,1106.010984,-1104.225907,62.81276666,-86.7443,-86.7443,7427.377,9581.512
96.9523,S,96.9523,0.9773866,0,0.5533047,0,0,44.7013,43.01016,0,82.46066,105.8546,5.819377,-2.146735166,-1.230767304,-1.758887068,1105.999819,-1104.213723,62.83035746,-86.74335,-86.74335,7438.419,9580.884
96.71225,S,96.71225,0.977993,0,0.5542773,0,0,44.7013,43.0044,0,82.46066,105.8546,5.819377,-2.158916134,-1.234783632,-1.770939935,1105.694576,-1103.88391,63.25193282,-86.72057,-86.72057,7703.394,9565.754
96.9423,S,96.9423,0.977413,0,0.5533468,0,0,44.7013,42.99297,0,82.46066,105.8546,5.819377,-2.153677528,-1.243109796,-1.758694098,1105.988531,-1104.201415,62.84794633,-86.74241,-86.74241,7449.461,9580.256
96.70225,S,96.70225,0.9780195,0,0.5543193,0,0,44.7013,42.99098,0,82.46066,105.8546,5.819377,-2.164414883,-1.244428192,-1.770900975,1105.683261,-1103.871562,63.26964222,-86.71962,-86.71962,7714.433,9565.121
14.99025,S,14.99025,1.200131,0,0.6165802,0,0,44.7013,42.98622,0,82.46066,110.0971,6.874733,-62.94955986,-62.87851077,-2.989978224,1298.544169,1292.458892,125.5666051,84.45094,84.45094,20013.23,1699.339
96.69225,S,96.69225,0.9780461,0,0.5543611,0,0,44.7013,42.97756,0,82.46066,105.8546,5.819377,-2.169941507,-1.254070656,-1.7708622,1105.671851,-1103.859118,63.28735123,-86.71867,-86.71867,7725.472,9564.488
96.9323,S,96.9323,0.9774395,0,0.5533884,0,0,44.7013,42.97571,0,82.46066,105.8546,5.819377,-2.160695969,-1.255504675,-1.758497962,1105.977119,-1104.188984,62.86553327,-86.74146,-86.74146,7460.503,9579.627
96.68224,S,96.68224,0.9780725,0,0.5544026,0,0,44.7013,42.96407,0,82.46066,105.8546,5.819377,-2.175510546,-1.263740299,-1.770820881,1105.660344,-1103.846577,63.30505985,-86.7177,-86.7177,7736.51,9563.855
96.92229,S,96.92229,0.9774657,0,0.55343,0,0,44.7013,42.95847,0,82.46066,105.8546,5.819377,-2.167756501,-1.267887789,-1.758302819,1105.965584,-1104.176429,62.88311825,-86.74052,-86.74052,7471.545,9578.998
96.67224,S,96.67224,0.9780986,0,0.5544443,0,0,44.7013,42.95062,0,82.46066,105.8546,5.819377,-2.181108357,-1.273409632,-1.770779934,1105.648742,-1103.83394,63.32276806,-86.71676,-86.71676,7747.549,9563.223
96.91229,S,96.91229,0.977492,0,0.5534716,0,0,44.7013,42.94118,0,82.46066,105.8546,5.819377,-2.174880037,-1.280300519,-1.758105161,1105.953926,-1104.16375,62.90070128,-86.73956,-86.73956,7482.587,9578.369
96.66224,S,96.66224,0.9781249,0,0.5544856,0,0,44.7013,42.93713,0,82.46066,105.8546,5.819377,-2.186739965,-1.283089488,-1.770737993,1105.637043,-1103.821206,63.34047586,-86.71581,-86.71581,7758.587,9562.589
15.00025,S,15.00025,1.199608,0,0.6167268,0,0,44.7013,42.93442,0,82.46066,110.0943,6.87405,-62.91225937,-62.84130455,-2.987109191,1297.915813,1291.830479,125.536734,84.44957,84.44957,20026.15,1700.595
96.90229,S,96.90229,0.977518,0,0.5535129,0,0,44.7013,42.9239,0,82.46066,105.8546,5.819377,-2.182051554,-1.292713683,-1.757907938,1105.942143,-1104.150947,62.91828233,-86.73862,-86.73862,7493.629,9577.74
96.65224,S,96.65224,0.9781511,0,0.5545272,0,0,44.7013,42.92368,0,82.46066,105.8546,5.819377,-2.192389577,-1.29275061,-1.770697015,1105.625248,-1103.808375,63.35818324,-86.71484,-86.71484,7769.625,9561.955
96.64223,S,96.64223,0.9781772,0,0.5545684,0,0,44.7013,42.91016,0,82.46066,105.8546,5.819377,-2.198088205,-1.302450335,-1.770653802,1105.613356,-1103.795448,63.37589021,-86.7139,-86.7139,7780.664,9561.321
96.89229,S,96.89229,0.977544,0,0.5535541,0,0,44.7013,42.90657,0,82.46066,105.8546,5.819377,-2.189284083,-1.305152846,-1.757708976,1105.930237,-1104.13802,62.93586141,-86.73767,-86.73767,7504.67,9577.111
96.63223,S,96.63223,0.9782031,0,0.5546094,0,0,44.7013,42.89666,0,82.46066,105.8546,5.819377,-2.203816477,-1.312153645,-1.770610029,1105.601368,-1103.782423,63.39359674,-86.71294,-86.71294,7791.702,9560.688
96.88229,S,96.88229,0.9775698,0,0.5535951,0,0,44.7013,42.88921,0,82.46066,105.8546,5.819377,-2.196579007,-1.317622154,-1.757507097,1105.918208,-1104.124969,62.9534385,-86.73672,-86.73672,7515.712,9576.481
96.62223,S,96.62223,0.9782289,0,0.5546506,0,0,44.7013,42.88313,0,82.46066,105.8546,5.819377,-2.209579613,-1.321869326,-1.770565885,1105.589284,-1103.769301,63.41130284,-86.71198,-86.71198,7802.739,9560.054
15.01025,S,15.01025,1.199085,0,0.6168735,0,0,44.7013,42.88268,0,82.46066,110.0916,6.873365,-62.87501768,-62.80415695,-2.984244971,1297.28783,1291.202437,125.5068916,84.4482,84.4482,20039.06,1701.85
3.679997,S,3.679997,0.9512261,0,0.4570645,0,649.1671,54.82366,42.87749,0,86.58009,106.9482,5.066703,323.6844637,322.5289933,27.32545447,1099.580569,1096.330832,84.47564818,85.59389,85.59389,1926.52,140.5701
96.87228,S,96.87228,0.9775955,0,0.5536362,0,0,44.7013,42.87186,0,82.46066,105.8546,5.819377,-2.20391426,-1.330080177,-1.757306117,1105.906053,-1104.111792,62.97101357,-86.73577,-86.73577,7526.753,9575.852
96.61223,S,96.61223,0.9782547,0,0.5546914,0,0,44.7013,42.86958,0,82.46066,105.8546,5.819377,-2.215373705,-1.331592831,-1.770520033,1105.577102,-1103.756083,63.4290085,-86.71103,-86.71103,7813.777,9559.42
96.60223,S,96.60223,0.9782804,0,0.5547324,0,0,44.7013,42.85607,0,82.46066,105.8546,5.819377,-2.221184175,-1.34129566,-1.77047595,1105.564824,-1103.742767,63.4467137,-86.71007,-86.71007,7824.814,9558.785
96.86228,S,96.86228,0.9776213,0,0.553677,0,0,44.7013,42.85445,0,82.46066,105.8546,5.819377,-2.211319837,-1.342581196,-1.757103058,1105.893775,-1104.098492,62.98858663,-86.73483,-86.73483,7537.794,9575.222
96.59222,S,96.59222,0.9783062,0,0.5547732,0,0,44.7013,42.84251,0,82.46066,105.8546,5.819377,-2.227042889,-1.35103686,-1.770429166,1105.55245,-1103.729354,63.46441846,-86.70911,-86.70911,7835.852,9558.15
96.85228,S,96.85228,0.9776467,0,0.5537178,0,0,44.7013,42.83707,0,82.46066,105.8546,5.819377,-2.218759466,-1.355063045,-1.756900029,1105.881372,-1104.085066,63.00615766,-86.73388,-86.73388,7548.835,9574.592
15.02025,S,15.02025,1.198562,0,0.6170201,0,0,44.7013,42.83103,0,82.46066,110.0888,6.87268,-62.83782878,-62.767062,-2.981384476,1296.66022,1290.574766,125.4770777,84.44682,84.44682,20051.96,1703.105
96.58222,S,96.58222,0.9783317,0,0.5548139,0,0,44.7013,42.82893,0,82.46066,105.8546,5.819377,-2.232931883,-1.360783679,-1.770382042,1105.539978,-1103.715844,63.48212275,-86.70816,-86.70816,7846.889,9557.516
96.84228,S,96.84228,0.9776722,0,0.5537584,0,0,44.7013,42.81961,0,82.46066,105.8546,5.819377,-2.226273926,-1.367597297,-1.756693835,1105.868844,-1104.071515,63.02372666,-86.73293,-86.73293,7559.876,9573.962
96.57222,S,96.57222,0.9783571,0,0.5548543,0,0,44.7013,42.81535,0,82.46066,105.8546,5.819377,-2.23885359,-1.370540525,-1.770334451,1105.52741,-1103.702236,63.49982657,-86.7072,-86.7072,7857.926,9556.881
96.83228,S,96.83228,0.9776975,0,0.5537988,0,0,44.7013,42.80217,0,82.46066,105.8546,5.819377,-2.233826547,-1.380120124,-1.756487826,1105.856192,-1104.057839,63.0412936,-86.73198,-86.73198,7570.917,9573.332
96.56222,S,96.56222,0.9783826,0,0.5548949,0,0,44.7013,42.80174,0,82.46066,105.8546,5.819377,-2.244806048,-1.380305209,-1.770285774,1105.514744,-1103.68853,63.51752992,-86.70625,-86.70625,7868.963,9556.246
96.55222,S,96.55222,0.9784078,0,0.5549353,0,0,44.7013,42.78814,0,82.46066,105.8546,5.819377,-2.250792104,-1.390081349,-1.770236973,1105.501981,-1103.674727,63.53523277,-86.70529,-86.70529,7880,9555.61
96.82227,S,96.82227,0.9777227,0,0.5538393,0,0,44.7013,42.78472,0,82.46066,105.8546,5.819377,-2.241428592,-1.392650822,-1.756281817,1105.843414,-1104.044038,63.05885847,-86.73103,-86.73103,7581.957,9572.701
15.03025,S,15.03025,1.198039,0,0.6171668,0,0,44.7013,42.77947,0,82.46066,110.0861,6.871995,-62.80070264,-62.73002963,-2.978528947,1296.032982,1289.947466,125.4472924,84.44545,84.44545,20064.87,1704.359
96.54221,S,96.54221,0.9784331,0,0.5549755,0,0,44.7013,42.77452,0,82.46066,105.8546,5.819377,-2.256804364,-1.399858312,-1.770187178,1105.48912,-1103.660826,63.55293514,-86.70433,-86.70433,7891.037,9554.975
96.81227,S,96.81227,0.977748,0,0.5538794,0,0,44.7013,42.7672,0,82.46066,105.8546,5.819377,-2.249100685,-1.405227681,-1.756072053,1105.830512,-1104.030112,63.07642129,-86.73009,-86.73009,7592.998,9572.07
96.53221,S,96.53221,0.9784582,0,0.5550156,0,0,44.7013,42.76087,0,82.46066,105.8546,5.819377,-2.262855561,-1.409657362,-1.770135986,1105.476163,-1103.646828,63.57063702,-86.70338,-86.70338,7902.074,9554.339
96.80227,S,96.80227,0.9777728,0,0.5539193,0,0,44.7013,42.74968,0,82.46066,105.8546,5.819377,-2.256827943,-1.417822655,-1.755861977,1105.817485,-1104.016059,63.09398201,-86.72913,-86.72913,7604.038,9571.439
96.52221,S,96.52221,0.9784833,0,0.5550557,0,0,44.7013,42.74722,0,82.46066,105.8546,5.819377,-2.268932993,-1.419456304,-1.77008495,1105.463108,-1103.632731,63.58833838,-86.70242,-86.70242,7913.11,9553.703
96.51221,S,96.51221,0.9785082,0,0.5550956,0,0,44.7013,42.73357,0,82.46066,105.8546,5.819377,-2.275036139,-1.429254795,-1.770033944,1105.449955,-1103.618537,63.60603922,-86.70146,-86.70146,7924.146,9553.067
96.79227,S,96.79227,0.9777978,0,0.5539594,0,0,44.7013,42.73216,0,82.46066,105.8546,5.819377,-2.264585704,-1.430396504,-1.755652088,1105.804332,-1104.001881,63.11154063,-86.72819,-86.72819,7615.078,9570.809
15.04025,S,15.04025,1.197516,0,0.6173136,0,0,44.7013,42.72794,0,82.46066,110.0833,6.871308,-62.76361435,-62.69303502,-2.975675747,1295.406115,1289.320536,125.4175357,84.44408,84.44408,20077.76,1705.614
96.5022,S,96.5022,0.978533,0,0.5551354,0,0,44.7013,42.71991,0,82.46066,105.8546,5.819377,-2.281171313,-1.439064634,-1.76998179,1105.436705,-1103.604244,63.62373956,-86.7005,-86.7005,7935.183,9552.432
96.78226,S,96.78226,0.9778225,0,0.5539994,0,0,44.7013,42.71463,0,82.46066,105.8546,5.819377,-2.272398549,-1.442990453,-1.755441175,1105.791053,-1103.987577,63.12909715,-86.72723,-86.72723,7626.118,9570.178
96.4922,S,96.4922,0.9785579,0,0.5551753,0,0,44.7013,42.70621,0,82.46066,105.8546,5.819377,-2.287349018,-1.448903032,-1.769928115,1105.423357,-1103.589854,63.64143938,-86.69954,-86.69954,7946.219,9551.795
96.77226,S,96.77226,0.9778473,0,0.554039,0,0,44.7013,42.69703,0,82.46066,105.8546,5.819377,-2.280279248,-1.455627383,-1.755227157,1105.777649,-1103.973147,63.14665156,-86.72628,-86.72628,7637.158,9569.546
96.4822,S,96.4822,0.9785826,0,0.5552149,0,0,44.7013,42.69252,0,82.46066,105.8546,5.819377,-2.293543933,-1.458728672,-1.769874129,1105.409911,-1103.575364,63.65913866,-86.69859,-86.69859,7957.255,9551.158
96.76226,S,96.76226,0.9778718,0,0.5540785,0,0,44.7013,42.67943,0,82.46066,105.8546,5.819377,-2.288207228,-1.468271686,-1.755012984,1105.764119,-1103.958591,63.16420383,-86.72533,-86.72533,7648.198,9568.914
96.4722,S,96.4722,0.9786074,0,0.5552547,0,0,44.7013,42.67883,0,82.46066,105.8546,5.819377,-2.299770005,-1.468563532,-1.769820113,1105.396367,-1103.560777,63.6768374,-86.69762,-86.69762,7968.291,9550.521
15.05025,S,15.05025,1.196994,0,0.6174601,0,0,44.7013,42.6765,0,82.46066,110.0806,6.870621,-62.72657486,-62.65608908,-2.972826211,1294.77962,1288.693975,125.3878074,84.44271,84.44271,20090.64,1706.868
96.4622,S,96.4622,0.9786319,0,0.5552942,0,0,44.7013,42.66513,0,82.46066,105.8546,5.819377,-2.306023518,-1.478401837,-1.76976622,1105.382726,-1103.546092,63.6945356,-86.69666,-86.69666,7979.326,9549.885
96.75226,S,96.75226,0.9778963,0,0.554118,0,0,44.7013,42.66179,0,82.46066,105.8546,5.819377,-2.296185283,-1.480930254,-1.754796979,1105.750463,-1103.943908,63.18175396,-86.72438,-86.72438,7659.237,9568.282
96.45219,S,96.45219,0.9786563,0,0.5553334,0,0,44.7013,42.65137,0,82.46066,105.8546,5.819377,-2.312320575,-1.488272025,-1.769709813,1105.368986,-1103.531308,63.71223326,-86.69571,-86.69571,7990.362,9549.248
96.74226,S,96.74226,0.9779206,0,0.5541572,0,0,44.7013,42.64415,0,82.46066,105.8546,5.819377,-2.304212106,-1.493599501,-1.75458085,1105.736681,-1103.929099,63.19930193,-86.72343,-86.72343,7670.277,9567.65
96.44219,S,96.44219,0.9786807,0,0.5553727,0,0,44.7013,42.63765,0,82.46066,105.8546,5.819377,-2.318635877,-1.498131301,-1.769653903,1105.355148,-1103.516425,63.72993036,-86.69475,-86.69475,8001.397,9548.61
96.73225,S,96.73225,0.9779449,0,0.5541964,0,0,44.7013,42.62649,0,82.46066,105.8546,5.819377,-2.312289135,-1.506283882,-1.754363107,1105.722772,-1103.914163,63.21684774,-86.72247,-86.72247,7681.316,9567.019
15.06025,S,15.06025,1.196472,0,0.6176066,0,0,44.7013,42.62514,0,82.46066,110.0778,6.869934,-62.68959117,-62.61919877,-2.969980896,1294.153495,1288.067783,125.3581076,84.44133,84.44133,20103.53,1708.121
96.43219,S,96.43219,0.978705,0,0.5554118,0,0,44.7013,42.62387,0,82.46066,105.8546,5.819377,-2.324999512,-1.50803036,-1.769595198,1105.341212,-1103.501443,63.7476269,-86.69378,-86.69378,8012.432,9547.973
96.42219,S,96.42219,0.9787292,0,0.5554509,0,0,44.7013,42.61011,0,82.46066,105.8546,5.819377,-2.331374823,-1.517907626,-1.769538077,1105.327178,-1103.486363,63.76532285,-86.69283,-86.69283,8023.467,9547.335
96.72225,S,96.72225,0.9779689,0,0.5542354,0,0,44.7013,42.60881,0,82.46066,105.8546,5.819377,-2.320415279,-1.51898068,-1.754145022,1105.708737,-1103.8991,63.23439137,-86.72153,-86.72153,7692.355,9566.387
96.41219,S,96.41219,0.9787533,0,0.5554899,0,0,44.7013,42.59634,0,82.46066,105.8546,5.819377,-2.337780868,-1.527796534,-1.769479342,1105.313045,-1103.471184,63.78301823,-86.69186,-86.69186,8034.502,9546.697
